lei_id,chunk_id,dispositivo,tipo,alvo,trecho_prova
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::069-art-67,Art. 67,remissao_interna,Art. 164,"crescido de § 2º, renumerado o parágrafo único como § 1º:  “Art. 164. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::070-art-68,Art. 68,remissao_externa,"Lei 16050, Art. 174","Art. 68. O art. 174 da Lei nº 16.050, de 2014, passa a vigorar acrescido de inci"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::070-art-68,Art. 68,remissao_interna,Art. 174,"ciso X e de § 2º, renumerado o parágrafo único como § 1º:  “Art. 174. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::071-art-69,Art. 69,remissao_externa,"Lei 16050, Art. 175","Art. 69. O caput do art. 175 da Lei nº 16.050, de 2014, passa a vigorar com a seguinte re"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::071-art-69,Art. 69,remissao_interna,Art. 175," 16.050, de 2014, passa a vigorar com a seguinte redação:  “Art. 175. São objetivos da Política de Desenvolvimento Econô"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::072-art-70,Art. 70,remissao_interna,Art. 175," 70. A Lei nº 16.050, de 2014, passa a vigorar acrescida de art. 175-A com a seguinte redação:  “Art. 175-A. A Política "
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::073-art-71,Art. 71,remissao_externa,"Lei 16050, Art. 178","Art. 71. O art. 178 da Lei nº 16.050, de 2014, passa a vigorar acrescido de § 2º"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::073-art-71,Art. 71,remissao_interna,Art. 178,"crescido de § 2º, renumerado o parágrafo único como § 1º:  “Art. 178. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::074-art-72,Art. 72,remissao_interna,Art. 179," 72. A Lei nº 16.050, de 2014, passa a vigorar acrescida de art. 179-A com a seguinte redação:  “Art. 179-A. As áreas do"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::075-art-73,Art. 73,remissao_interna,Art. 181,"73. A Lei nº 16.050, de 2014, passa a vigorar acrescida dos arts. 181-A, 181-B, 181-C, 181-D, 181-E, 181-F e 181-G, com "
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::076-art-74,Art. 74,remissao_externa,"Lei 16050, Art. 196","Art. 74. O art. 196 da Lei nº 16.050, de 2014, passa a vigorar com seu parágrafo"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::076-art-74,Art. 74,remissao_interna,Art. 196,"scido dos §§ 2º, 3º, 4º, 5º e 6º, com a seguinte redação:  “Art. 196. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::076-art-74,Art. 74,remissao_interna,Art. 330,"Urbanística, com base nas suas competências atribuídas pelo art. 330 desta Lei, em especial, para dirimir dúvidas na apl"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::077-art-75,Art. 75,remissao_interna,Art. 198," 75. A Lei nº 16.050, de 2014, passa a vigorar acrescida do art. 198-A, com a seguinte redação:  “Art. 198-A. A Prefeitu"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::078-art-76,Art. 76,remissao_interna,Art. 199," 76. A Lei nº 16.050, de 2014, passa a vigorar acrescida de art. 199-A com a seguinte redação:  “Art. 199-A. A aplicação"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::079-art-77,Art. 77,remissao_externa,"Lei 16050, Art. 223","Art. 77. O inciso VII do art. 223 da Lei nº 16.050, de 2014, passa a vigorar com a seguinte re"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::079-art-77,Art. 77,remissao_interna,Art. 223," 16.050, de 2014, passa a vigorar com a seguinte redação:  “Art. 223. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::080-art-78,Art. 78,remissao_externa,"Lei 16050, Art. 227","Art. 78. Os incisos V e IX do art. 227 da Lei nº 16.050, de 2014, passam a vigorar com a seguinte r"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::080-art-78,Art. 78,remissao_interna,Art. 227,"16.050, de 2014, passam a vigorar com a seguinte redação:  “Art. 227. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::081-art-79,Art. 79,remissao_externa,"Lei 16050, Art. 228","Art. 79. O art. 228 da Lei nº 16.050, de 2014, passa a vigorar com a seguinte re"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::081-art-79,Art. 79,remissao_interna,Art. 228," 16.050, de 2014, passa a vigorar com a seguinte redação:  “Art. 228. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::082-art-80,Art. 80,remissao_externa,"Lei 16050, Art. 233","Art. 80. O art. 233 da Lei nº 16.050, de 2014, passa a vigorar com a seguinte re"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::082-art-80,Art. 80,remissao_interna,Art. 233," 16.050, de 2014, passa a vigorar com a seguinte redação:  “Art. 233. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::083-art-81,Art. 81,remissao_interna,Art. 236," 81. A Lei nº 16.050, de 2014, passa a vigorar acrescida do art. 236-A com a seguinte redação:  “Art. 236-A. O Executivo"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::084-art-82,Art. 82,remissao_externa,"Lei 16050, Art. 240","Art. 82. O art. 240 da Lei nº 16.050, de 2014, passa a vigorar com a seguinte re"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::084-art-82,Art. 82,remissao_interna,Art. 240," 16.050, de 2014, passa a vigorar com a seguinte redação:  “Art. 240. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::085-art-83,Art. 83,remissao_externa,"Lei 16050, Art. 245","Art. 83. O art. 245 da Lei nº 16.050, de 2014, passa a vigorar acrescido do inci"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::085-art-83,Art. 83,remissao_interna,Art. 245," vigorar acrescido do inciso XII, com a seguinte redação:  “Art. 245. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::086-art-84,Art. 84,remissao_externa,"Lei 16050, Art. 247","Art. 84. O parágrafo único do Art. 247 da Lei nº 16.050, de 2014, passa a vigorar com a seguinte re"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::086-art-84,Art. 84,remissao_interna,Art. 247," 16.050, de 2014, passa a vigorar com a seguinte redação:  “Art. 247. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::087-art-85,Art. 85,remissao_externa,"Lei 16050, Art. 249","Art. 85. O art. 249 da Lei nº 16.050, de 2014, passa a vigorar acrescido do inci"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::087-art-85,Art. 85,remissao_interna,Art. 249,"16.050, de 2014, passa a vigorar acrescido do inciso VII:  “Art. 249. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::088-art-86,Art. 86,remissao_externa,"Lei 16050, Art. 256","Art. 86. O art. 256 da Lei nº 16.050, de 2014, passa a vigorar acrescido do inci"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::088-art-86,Art. 86,remissao_interna,Art. 256, vigorar acrescido do inciso VIII com a seguinte redação:  “Art. 256. ..................................................
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::089-art-87,Art. 87,remissao_externa,"Lei 16050, Art. 257","Art. 87. O inciso VI do art. 257 da Lei nº 16.050, de 2014, passa a vigorar com a seguinte re"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::089-art-87,Art. 87,remissao_interna,Art. 257," 16.050, de 2014, passa a vigorar com a seguinte redação:  “Art. 257. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::090-art-88,Art. 88,remissao_externa,"Lei 16050, Art. 269","Art. 88. O § 1º do Art. 269 da Lei nº 16.050, de 2014, passa a vigorar com a seguinte re"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::090-art-88,Art. 88,remissao_interna,Art. 269," 16.050, de 2014, passa a vigorar com a seguinte redação:  “Art. 269. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::091-art-89,Art. 89,remissao_externa,"Lei 16050, Art. 274","Art. 89. O caput e o § 1º do art. 274 da Lei nº 16.050, de 2014, passam a vigorar com as seguintes"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::091-art-89,Art. 89,remissao_interna,Art. 274,"0, de 2014, passam a vigorar com as seguintes alterações:  “Art. 274. Os parques urbanos, de conservação, orla e naturai"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::092-art-90,Art. 90,remissao_externa,"Lei 16050, Art. 288","Art. 90. Os incisos II, III, IV e V do art. 288 da Lei nº 16.050, de 2014, passam a vigorar com a seguinte r"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::092-art-90,Art. 90,remissao_interna,Art. 288,"16.050, de 2014, passam a vigorar com a seguinte redação:  “Art. 288. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::093-art-91,Art. 91,remissao_externa,"Lei 16050, Art. 289","Art. 91. O art. 289 da Lei nº 16.050, de 2014, passa a vigorar com as seguintes "
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::093-art-91,Art. 91,remissao_interna,Art. 289,"50, de 2014, passa a vigorar com as seguintes alterações:  “Art. 289. Com o objetivo de garantir e viabilizar a implanta"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::093-art-91,Art. 91,remissao_interna,Art. 288,"ropostos no Quadro 7 desta Lei, de acordo com o inciso I do art. 288, fica criado o Fundo Municipal de Parques, a ser re"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::094-art-92,Art. 92,remissao_externa,"Lei 16050, Art. 292","Art. 92. O inciso XIV do art. 292 da Lei nº 16.050, de 2014, passa a vigorar com a seguinte re"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::094-art-92,Art. 92,remissao_interna,Art. 292," 16.050, de 2014, passa a vigorar com a seguinte redação:  ”Art. 292. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::095-art-93,Art. 93,remissao_externa,"Lei 16050, Art. 295","Art. 93. O art. 295 da Lei nº 16.050, de 2014, passa a vigorar acrescido do § 2º"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::095-art-93,Art. 93,remissao_interna,Art. 295,"assa a vigorar acrescido do § 2º, com a seguinte redação:  “Art. 295. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::096-art-94,Art. 94,remissao_externa,"Lei 16050, Art. 297","Art. 94. O art. 297 da Lei nº 16.050, de 2014, passa a vigorar com a seguinte al"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::096-art-94,Art. 94,remissao_interna,Art. 297,"6.050, de 2014, passa a vigorar com a seguinte alteração:  “Art. 297. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::097-art-95,Art. 95,remissao_externa,"Lei 16050, Art. 298","Art. 95. O Art. 298 da Lei nº 16.050, de 2014, passa a vigorar com a seguinte al"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::097-art-95,Art. 95,remissao_interna,Art. 298,"6.050, de 2014, passa a vigorar com a seguinte alteração:  “Art. 298. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::098-art-96,Art. 96,remissao_externa,"Lei 16050, Art. 300","Art. 96. O parágrafo único do art. 300 da Lei nº 16.050, de 2014, passa a vigorar com a seguinte al"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::098-art-96,Art. 96,remissao_interna,Art. 300,"6.050, de 2014, passa a vigorar com a seguinte alteração:  “Art. 300. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::098-art-96,Art. 96,remissao_externa,"Lei 16050, Art. 297","ção de riscos deverá atender aos objetivos e diretrizes dos arts. 297 e 298 da Lei nº 16.050, de 2014, e poderá ser elab"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::099-art-97,Art. 97,remissao_externa,"Lei 16050, Art. 303","Art. 97. O inciso I do caput do art. 303 da Lei nº 16.050, de 2014, passa a vigorar com a seguinte al"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::099-art-97,Art. 97,remissao_interna,Art. 303,"6.050, de 2014, passa a vigorar com a seguinte alteração:  “Art. 303. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::100-art-98,Art. 98,remissao_externa,"Lei 16050, Art. 305","Art. 98. O art. 305 da Lei nº 16.050, de 2014, passa a vigorar com alteração nos"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::100-art-98,Art. 98,remissao_interna,Art. 305,"crescido dos incisos XXXIII, XXXIV, XXXV, XXXVI e XXXVII:  “Art. 305. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::101-art-99,Art. 99,remissao_externa,"Lei 16050, Art. 314","Art. 99. O art. 314 da Lei nº 16.050, de 2014, passa a vigorar acrescido dos §§ "
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::101-art-99,Art. 99,remissao_interna,Art. 314,"r acrescido dos §§ 6º, 7º e 8º, com a seguinte alteração:  “Art. 314. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::102-art-100,Art. 100,remissao_externa,"Lei 16050, Art. 320","Art. 100. O art. 320 da Lei nº 16.050, de 2014, passa a vigorar acrescido do inci"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::102-art-100,Art. 100,remissao_interna,Art. 320, vigorar acrescido do inciso VIII com a seguinte redação:  “Art. 320. ..................................................
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::103-art-101,Art. 101,remissao_externa,"Lei 16050, Art. 327","Art. 101. A alínea “n” do inciso II do § 1º do art. 327 da Lei nº 16.050, de 2014, passa a vigorar com a seguinte al"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::103-art-101,Art. 101,remissao_interna,Art. 327,"6.050, de 2014, passa a vigorar com a seguinte alteração:  “Art. 327. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::104-art-102,Art. 102,remissao_externa,"Lei 16050, Art. 339","Art. 102. O inciso III do art. 339 da Lei nº 16.050, de 2014, passa a vigorar com a seguinte re"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::104-art-102,Art. 102,remissao_interna,Art. 339," 16.050, de 2014, passa a vigorar com a seguinte redação:  “Art. 339. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::105-art-103,Art. 103,remissao_externa,"Lei 16050, Art. 340","Art. 103. O Art. 340 da Lei nº 16.050, de 2014, passa a vigorar com a seguinte al"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::105-art-103,Art. 103,remissao_interna,Art. 340,"6.050, de 2014, passa a vigorar com a seguinte alteração:  “Art. 340. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::105-art-103,Art. 103,remissao_interna,Art. 339,"ara pavimentação e recapeamento, que trata no inciso III do art. 339 desta Lei, deverá ser destinado a bairros periféric"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::106-art-104,Art. 104,remissao_externa,"Lei 16050, Art. 347","Art. 104. O § 2º do art. 347 da Lei nº 16.050, de 2014, passa a vigorar com a seguinte al"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::106-art-104,Art. 104,remissao_interna,Art. 347,passa a vigorar acrescido de § 3º com a seguinte redação:  “Art. 347. ..................................................
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::106-art-104,Art. 104,remissao_interna,Art. 348,"mo assegurem a participação social, observado o previsto no art. 348 desta Lei quanto à aprovação final pelos Conselhos "
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::107-art-105,Art. 105,remissao_externa,"Lei 16050, Art. 371","Art. 105. O Art. 371 da Lei nº 16.050, de 2014, passa a vigorar com a seguinte re"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::107-art-105,Art. 105,remissao_interna,Art. 371," 16.050, de 2014, passa a vigorar com a seguinte redação:  “Art. 371. Ficam definidas condições especiais de uso e ocupa"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::108-art-106,Art. 106,remissao_externa,"Lei 16050, Art. 375","Art. 106. O Art. 375 da Lei nº 16.050, de 2014, passa a vigorar com alterações em"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::108-art-106,Art. 106,remissao_interna,Art. 375,"escido de § 2º, renumerado seu parágrafo único para § 1º:  “Art. 375. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::109-art-107,Art. 107,remissao_externa,"Lei 16050, Art. 376","Art. 107. O art. 376 da Lei nº 16.050, de 2014, passa a vigorar com a seguinte re"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::109-art-107,Art. 107,remissao_interna,Art. 376," 16.050, de 2014, passa a vigorar com a seguinte redação:  “Art. 376. Ficam desde já enquadrados como ZEP os parques nat"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::110-art-108,Art. 108,remissao_externa,"Lei 16050, Art. 380","Art. 108. O art. 380 da Lei nº 16.050, de 2014, passa a vigorar com a seguinte re"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::110-art-108,Art. 108,remissao_interna,Art. 380," 16.050, de 2014, passa a vigorar com a seguinte redação:  “Art. 380. Os processos de licenciamento de obras, edificaçõe"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::111-art-109,Art. 109,remissao_externa,"Lei 16050, Art. 381","Art. 109. O Art. 381 da Lei nº 16.050, de 2014, passa a vigorar com a seguinte re"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::111-art-109,Art. 109,remissao_interna,Art. 381," 16.050, de 2014, passa a vigorar com a seguinte redação:  “Art. 381. Os projetos modificativos de projetos de edificaçã"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::111-art-109,Art. 109,remissao_interna,Art. 380,publicação serão analisados de acordo com as disposições do art. 380 desta Lei.  .......................................
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::112-art-110,Art. 110,remissao_externa,"Lei 16050, Art. 380","Art. 110. Sem prejuízo da nova redação dada aos arts. 380 e 381 da Lei nº 16.050, de 31 de julho de 2014, as outras di"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::113-art-111,Art. 111,remissao_externa,"Lei 16050, Art. 382","Art. 111. O § 4º do art. 382 da Lei nº 16.050, de 2014, passa a vigorar com a seguinte re"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::113-art-111,Art. 111,remissao_interna,Art. 382," 16.050, de 2014, passa a vigorar com a seguinte redação:  “Art. 382. .................................................."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::114-art-112,Art. 112,remissao_externa,"Lei 16050, Art. 77","e ZEMP, com base em parâmetros que considerem o disposto no art. 77 da Lei nº 16.050, de 2014."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::116-art-114,Art. 114,remissao_externa,"Lei 16050, Art. 85"," Paisagem Urbana do Município de São Paulo”, nos termos dos arts. 85, 86, 87, 88 e 331 da Lei nº 16.050, de 31 de julho "
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::120-art-118,Art. 118,remissao_interna,Art. 3,os necessários para a consecução dos objetivos previstos no art. 3º da presente Lei.  § 4º A normatização do uso dos equ
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::121-art-119,Art. 119,remissao_externa,"Decreto 58514, Art. 4","lano Municipal pela Primeira Infância, conforme disposto no art. 4º do Decreto nº 58.514, de 2018, responsável por promo"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::124-art-122,Art. 122,remissao_externa,"Lei 16050, Art. 46"," Social – HIS, substituídas pelas definições reguladas pelo art. 46 da Lei nº 16.050, de 2014, com a redação dada pelo a"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::124-art-122,Art. 122,remissao_interna,Art. 14," art. 46 da Lei nº 16.050, de 2014, com a redação dada pelo art. 14 desta Lei."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::129-art-127,Art. 127,remissao_interna,Art. 52,"Art. 127. Ficam revogados os arts. 52, 148, 362 a 366, a alínea “b” do inciso IV do art. 78 e o i"
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::129-art-127,Art. 127,remissao_externa,"Lei 16050, Art. 78","s os arts. 52, 148, 362 a 366, a alínea “b” do inciso IV do art. 78 e o inciso IV do § 2º do art. 326 da Lei nº 16.050, "
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::129-art-127,Art. 127,remissao_externa,"Lei 16050, Art. 326","alínea “b” do inciso IV do art. 78 e o inciso IV do § 2º do art. 326 da Lei nº 16.050, de 31 de julho de 2014."
lei-municipal-saopaulo-17975-2023,lei-municipal-saopaulo-17975-2023::130-art-128,Art. 128,remissao_interna,Art. 46,"aprovação da presente Lei observa o quórum determinado pelo art. 46, § 2º, alíneas “a” e “b” da Lei Orgânica do Municípi"
lei-municipal-saopaulo-18081-2024,lei-municipal-saopaulo-18081-2024::001-preambulo,Preâmbulo,remissao_interna,Art. 126,"o do Município de São Paulo,  nos termos da previsão de seu art. 126, e dá outras providências.  RICARDO NUNES, Prefeito"
lei-municipal-saopaulo-18081-2024,lei-municipal-saopaulo-18081-2024::002-art-1o,Art. 1º,remissao_interna,Art. 126,"o do  Município de São Paulo, nos termos da previsão de seu art. 126.  Parágrafo único. Sobre as Zonas Exclusivamente Re"
lei-municipal-saopaulo-18081-2024,lei-municipal-saopaulo-18081-2024::003-art-2o,Art. 2º,redacao_dada_por,Lei 17975/2023," redação dada pela Lei nº 17.975, de 2023"
lei-municipal-saopaulo-18081-2024,lei-municipal-saopaulo-18081-2024::003-art-2o,Art. 2º,redacao_dada_por,Lei 18177/2024,"(Redação dada pela Lei nº

18.177/2024"
lei-municipal-saopaulo-18081-2024,lei-municipal-saopaulo-18081-2024::003-art-2o,Art. 2º,remissao_externa,"Lei 16050, Art. 77","sformação Urbana foram revistos por esta Lei  nos termos do Art. 77 da Lei nº 16.050, de 2014, com nova redação dada pel"
lei-municipal-saopaulo-18081-2024,lei-municipal-saopaulo-18081-2024::003-art-2o,Art. 2º,remissao_externa,"Lei 16050, Art. 76","as integralmente enquadradas nos critérios estabelecidos no Art. 76, § 1º,  da Lei nº 16.050, de 2014, com a redação dad"
lei-municipal-saopaulo-18081-2024,lei-municipal-saopaulo-18081-2024::003-art-2o,Art. 2º,remissao_externa,"Lei 16050, Art. 314"," da Resolução nº 22/CONPRESP/2002, conforme estabelecido no Art. 314, § 8º,  da Lei nº 16.050, de 2014, alterado pela Le"
lei-municipal-saopaulo-18081-2024,lei-municipal-saopaulo-18081-2024::003-art-2o,Art. 2º,remissao_externa,"Lei 16402, Art. 72","recalques e problemas geotécnicos,  aplica-se o disposto no art. 72 da Lei n. 16.402, de 2016, com nova redação conferid"
lei-municipal-saopaulo-18081-2024,lei-municipal-saopaulo-18081-2024::004-art-3o,Art. 3º,redacao_dada_por,Lei 18177/2024,"(Redação dada pela Lei

nº 18.177/2024"
lei-municipal-saopaulo-18081-2024,lei-municipal-saopaulo-18081-2024::004-art-3o,Art. 3º,redacao_dada_por,Lei 17975/2023," redação dada pela Lei nº 17.975, de 2023"
lei-municipal-saopaulo-18081-2024,lei-municipal-saopaulo-18081-2024::004-art-3o,Art. 3º,remissao_externa,"Lei 16050, Art. 314"," da Resolução nº 22/CONPRESP/2002, conforme estabelecido no Art.  314, § 8º, da Lei nº 16.050, de 2014, alterado pela Le"
lei-municipal-saopaulo-18081-2024,lei-municipal-saopaulo-18081-2024::004-art-3o,Art. 3º,remissao_interna,Art. 375,"2014, alterada  pela Lei nº 17.975, de 2023, nos termos dos arts. 375 e 376 da referida lei; II - de Zona Predominanteme"
lei-municipal-saopaulo-18081-2024,lei-municipal-saopaulo-18081-2024::004-art-3o,Art. 3º,remissao_externa,"Lei 16402, Art. 64","r ou igual a 12m (doze metros), aplicando-se o  disposto no art. 64 da Lei nº 16.402, de 2016;  III - de Zona Mista (ZM)"
lei-municipal-saopaulo-18081-2024,lei-municipal-saopaulo-18081-2024::004-art-3o,Art. 3º,remissao_externa,"Lei 16402, Art. 57","nto aos  parâmetros qualificadores da ocupação previstos no Art. 57 da Lei n. 16.402, de 2016, quando  aplicável, bem co"
lei-municipal-saopaulo-18081-2024,lei-municipal-saopaulo-18081-2024::005-art-4o,Art. 4º,remissao_externa,"Lei 16050, Art. 83","Art. 4º Em cumprimento aos dispositivos dos § 5º e 6º do art. 83 da Lei nº 16.050, de 2014, com a  redação conferida pel"
lei-municipal-saopaulo-18081-2024,lei-municipal-saopaulo-18081-2024::005-art-4o,Art. 4º,remissao_externa,"Lei 17975, Art. 32","83 da Lei nº 16.050, de 2014, com a  redação conferida pelo art. 32 da Lei nº 17.975, de 2023, ficam mantidas as exigênc"
lei-municipal-saopaulo-18081-2024,lei-municipal-saopaulo-18081-2024::005-art-4o,Art. 4º,remissao_interna,Art. 83,"(ZEUP), que  são aqueles estabelecidos no caput do referido art. 83. § 1º A contrapartida financeira relativa ao potenci"
lei-municipal-saopaulo-18081-2024,lei-municipal-saopaulo-18081-2024::005-art-4o,Art. 4º,remissao_externa,"Lei 16402, Art. 3","tropolitana Previstos (ZEMP) deverá atender ao disposto no  art. 3º desta Lei, adicionalmente aos requisitos estabelecid"
lei-municipal-saopaulo-18081-2024,lei-municipal-saopaulo-18081-2024::005-art-4o,Art. 4º,remissao_externa,"Lei 16402, Art. 7"," desta Lei, adicionalmente aos requisitos estabelecidos nos arts. 7º e 8º da Lei nº 16.402, de  2016\.  § 5º (VETADO)  §"
lei-municipal-saopaulo-18081-2024,lei-municipal-saopaulo-18081-2024::006-art-5o,Art. 5º,acrescido_por,Lei 17975/2023," acrescido pela Lei nº

17.975, de 2023"
lei-municipal-saopaulo-18081-2024,lei-municipal-saopaulo-18081-2024::006-art-5o,Art. 5º,remissao_externa,"Lei 16050, Art. 82","Art. 5º As praças urbanas previstas no art. 82-A da Lei nº 16.050, de 2014, acrescido pela Lei nº  17.975,"
